2026-07-08 00:47:58,21336064.0,0.005632794787110666,454874.0,4651939.0
2026-07-08 00:48:08,19255296.0,0.0066633124830024005,455992.0,4663483.0
2026-07-08 00:48:18,19730432.0,0.006764037958713343,457110.0,4675006.0
2026-07-08 00:48:28,19517440.0,0.005066340176376971,458228.0,4686550.0
2026-07-08 00:48:38,20299776.0,0.0067776875219231385,459346.0,4698089.0
2026-07-08 00:48:49,20598784.0,0.006929660636866401,460464.0,4709610.0
2026-07-08 00:48:59,20152320.0,0.005809497316990057,461582.0,4721152.0
2026-07-08 00:49:09,19779584.0,0.006502938447262466,462700.0,4732692.0
2026-07-08 00:49:19,20803584.0,0.006351771870538759,463818.0,4744215.0
2026-07-08 00:49:29,20975616.0,0.0048789981625843954,464936.0,4755732.0
2026-07-08 00:49:39,21651456.0,0.005828646813535493,466054.0,4767275.0
2026-07-08 00:49:49,21749760.0,0.005656710084498813,467172.0,4778815.0
2026-07-08 00:49:59,22478848.0,0.004672672839163915,468290.0,4790331.0
2026-07-08 00:50:09,22802432.0,0.005273329961342571,469408.0,4801858.0
2026-07-08 00:50:19,23261184.0,0.005524019303184416,470526.0,4813370.0
2026-07-08 00:50:29,23265280.0,0.004627022783635651,471644.0,4824891.0
2026-07-08 00:50:39,24838144.0,0.006441192671961751,472762.0,4836429.0
2026-07-08 00:50:49,24637440.0,0.006651461511371362,473880.0,4847947.0
2026-07-08 00:50:59,23216128.0,0.0060747771967295154,474998.0,4859469.0
2026-07-08 00:51:10,22769664.0,0.007577110172662653,476116.0,4871003.0
2026-07-08 00:51:20,23035904.0,0.007534565253258686,477234.0,4882524.0
2026-07-08 00:51:30,23367680.0,0.005635546472301042,478352.0,4894050.0
2026-07-08 00:51:40,22999040.0,0.007165042059280119,479470.0,4905571.0
2026-07-08 00:51:50,20533248.0,0.007168183386918177,480588.0,4917094.0
2026-07-08 00:52:00,21131264.0,0.0063014188277347215,481706.0,4928612.0
2026-07-08 00:52:10,21606400.0,0.00726712032836457,482824.0,4940144.0
2026-07-08 00:52:20,21626880.0,0.007150121940204259,483942.0,4951674.0
2026-07-08 00:52:30,21647360.0,0.00555537382328351,485060.0,4963200.0
2026-07-08 00:52:40,21405696.0,0.006675937367440632,486178.0,4974729.0
2026-07-08 00:52:50,21209088.0,0.006389574565901628,487296.0,4986250.0
2026-07-08 00:53:00,22106112.0,0.0052036219245185505,488414.0,4997779.0
2026-07-08 00:53:10,21520384.0,0.007211244561113414,489532.0,5009316.0
2026-07-08 00:53:21,21864448.0,0.007562245010475163,490650.0,5020844.0
2026-07-08 00:53:31,22134784.0,0.007599625303063649,491768.0,5032501.0
2026-07-08 00:53:41,22843392.0,0.008683712771920827,492886.0,5044028.0
